id,Year,Name,Position,HeightFeet,HeightInches,Weight,Arms,Hands,FortyYD,TwentyYD,TenYD,TwentySS,ThreeCone,Vertical,Broad,Bench,Round,College,Pick,PickRound,PickTotal,FirstName,LastName,HeightInchesTotal,Wonderlic
12655,2000,Darren Howard,DE,6,4,281,0,0,5.09,0,0,4.32,0,29,108,0,2,Kansas State,2(33),2,33,Darren,Howard,76,0
12675,2000,Alvin McKinley,DT,6,4,289,0,0,5.09,0,0,4.61,0,27.5,102,22,4,Mississippi State,26(120),26,120,Alvin,McKinley,76,0
12676,2000,Fred Robbins,DT,6,4,312,0,0,5.09,0,0,4.72,0,29.5,94,25,2,Wake Forest,24(55),24,55,Fred,Robbins,76,0
12679,2000,Mac Tuiaea,DT,6,6,296,0,0,5.09,0,0,4.72,0,29,99,25,0,,,0,0,Mac,Tuiaea,78,0
12732,2000,Noel LaMontagne,OG,6,4,299,0,0,5.09,0,0,0,0,0,0,21,0,,,0,0,Noel,LaMontagne,76,0
12835,2000,JoeDean Davenport,TE,6,7,268,0,0,5.09,0,0,4.67,0,30,108,13,0,,,0,0,JoeDean,Davenport,79,0
12950,1999,Emarlos Leroy,DT,6,2,306,0,0,5.09,0,0,0,0,0,0,31,6,Georgia,13(182),13,182,Emarlos,Leroy,74,0
13041,1999,Kelvin Garmon,OG,6,3,329,0,0,5.09,0,0,4.66,0,25,96,23,7,Baylor,37(243),37,243,Kelvin,Garmon,75,0
13116,1999,John Welbourn,OT,6,5,317,0,0,5.09,0,0,4.88,0,30,99,24,4,California,2(97),2,97,John,Welbourn,77,0
13131,1999,Chris Greisen,QB,6,3,223,0,0,5.09,0,0,4.33,0,30.5,108,0,7,Northwest Missouri State,33(239),33,239,Chris,Greisen,75,27
14887,2014,Brandon Thomas,OT,6,3,317,0,0,5.09,0,0,4.83,8.13,29,98,35,0,Clemson,0,0,0,Brandon,Thomas,75,0
9913,2010,Jay Ross,DT,6,3,313,32.625,10.25,5.1,0,0,4.64,0,32,100,30,0,,,0,0,Jay,Ross,75,0
10483,2008,Carlton Powell,DT,6,2,292,0,0,5.1,0,0,4.87,0,22.5,108,23,5,Virginia Tech,13(148),13,148,Carlton,Powell,74,0
10749,2007,Joe Cohen,DT,6,3,313,0,0,5.1,0,0,0,0,26,0,34,4,Florida,36(135),36,135,Joe,Cohen,75,0
10758,2007,David Patterson,DT,6,2,285,0,0,5.1,0,0,4.43,0,32.5,118,21,0,,,0,0,David,Patterson,74,0
10761,2007,Paul Soliai,DT,6,4,344,0,0,5.1,0,0,4.69,0,29.5,103,0,4,Utah,9(108),9,108,Paul,Soliai,76,0
10763,2007,Matt Toeaina,DT,6,2,307,0,0,5.1,0,0,0,0,0,0,26,6,Oregon,13(187),13,187,Matt,Toeaina,74,0
10814,2007,Justin Blalock,OG,6,3,320,0,0,5.1,0,0,4.72,0,28.5,101,40,2,Texas,7(39),7,39,Justin,Blalock,75,0
11023,2006,Manaia Brown,DT,6,3,301,0,0,5.1,0,0,4.49,0,34.5,111,21,0,,,0,0,Manaia,Brown,75,0
11085,2006,Chris Kuper,OG,6,5,301,0,0,5.1,0,0,4.62,0,30,109,24,5,North Dakota,28(161),28,161,Chris,Kuper,77,0
11156,2006,Paul Pinegar,QB,6,5,232,0,0,5.1,0,0,4.52,0,29,110,0,0,,,0,0,Paul,Pinegar,77,0
11321,2005,Jason Jefferson,DT,6,2,310,0,0,5.1,0,0,4.48,0,28.5,102,0,6,Wisconsin,19(193),19,193,Jason,Jefferson,74,0
11652,2004,Quinn Christensen,OG,6,6,312,0,0,5.1,0,0,0,0,0,0,32,0,,,0,0,Quinn,Christensen,78,0
11664,2004,Chris Snee,OG,6,3,314,0,0,5.1,0,0,4.67,0,30.5,104,29,2,Boston College,2(34),2,34,Chris,Snee,75,0
11880,2003,Johnathan Sullivan,DT,6,3,313,0,0,5.1,0,0,0,0,0,0,0,1,Georgia,6(6),6,6,Johnathan,Sullivan,75,0
11881,2003,Ty Warren,DT,6,5,307,0,0,5.1,0,0,0,0,0,0,27,1,Texas A&M,13(13),13,13,Ty,Warren,77,0
11995,2003,Byron Leftwich,QB,6,6,241,0,0,5.1,0,0,0,0,0,0,0,1,Marshall,7(7),7,7,Byron,Leftwich,78,25
12124,2002,Nate Dwyer,DT,6,3,313,0,0,5.1,0,0,4.41,0,31,103,27,4,Kansas,15(113),15,113,Nate,Dwyer,75,0
12170,2002,Andy Eby,OC,6,4,300,0,0,5.1,0,0,4.55,0,29,103,28,0,,,0,0,Andy,Eby,76,0
12403,2001,Ennis Davis,DT,6,4,302,0,0,5.1,0,0,4.9,0,27.5,99,23,7,USC,21(221),21,221,Ennis,Davis,76,0
12656,2000,Aaron Humphrey,DE,6,3,254,0,0,5.1,0,0,0,0,34,119,21,0,,,0,0,Aaron,Humphrey,75,0
12680,2000,Steve Warren,DT,6,1,307,0,0,5.1,0,0,4.56,0,30.5,105,29,3,Nebraska,12(74),12,74,Steve,Warren,73,0
13047,1999,Eric King,OG,6,5,290,0,0,5.1,0,0,4.36,0,27,105,27,7,Richmond,14(220),14,220,Eric,King,77,0
14731,2014,Kerry Hyder,DT,6,2,290,0,0,5.1,0,0,0,7.23,29.5,108,20,0,Texas Tech,0,0,0,Kerry,Hyder,74,0
14822,2014,Tenny Palepoi,DT,6,1,298,0,0,5.1,0,0,0,7.67,30.5,111,31,0,Utah,0,0,0,Tenny,Palepoi,73,0
14847,2014,Weston Richburg,C,6,3,298,0,0,5.1,0,0,4.63,7.93,25.5,106,25,0,Colorado St.,0,0,0,Weston,Richburg,75,0
9054,2013,Hugh Thornton,OG,6,3,320,34.125,10,5.11,0,1.71,4.63,7.45,0,0,27,3,Illinois,24(86),24,86,Hugh,Thornton,75,0
9110,2013,Landry Jones,QB,6,4,225,33,9.125,5.11,0,1.69,4.3,7.12,31,115,0,4,Oklahoma,18(115),18,115,Landry,Jones,76,0
9387,2012,Tom Compton,OT,6,5,314,34,10,5.11,0,0,4.6,7.59,30,108,20,6,South Dakota,23(193),23,193,Tom,Compton,77,0
9479,2012,Cory Harkey,TE,6,4,260,0,0,5.11,0,0,4.69,7.4,26,109,13,0,,,0,0,Cory,Harkey,76,0
9709,2011,Orlando Franklin,OT,6,6,316,35,11.125,5.11,0,0,0,0,28.5,0,26,2,Miami (FL),14(46),14,46,Orlando,Franklin,78,0
9914,2010,Malcolm Sheppard,DT,6,2,285,33.5,9.75,5.11,0,0,4.78,0,28,100,19,0,,,0,0,Malcolm,Sheppard,74,0
10015,2010,Selvish Capers,OT,6,5,308,34,10,5.11,0,0,4.68,0,30.5,106,19,7,West Virginia,24(231),24,231,Selvish,Capers,77,0
10305,2009,Joel Bell,OT,6,7,315,0,0,5.11,0,0,4.57,0,30,109,27,0,,,0,0,Joel,Bell,79,0
10566,2008,Oniel Cousins,OT,6,4,308,0,0,5.11,0,0,4.8,0,24.5,107,23,3,UTEP,36(99),36,99,Oniel,Cousins,76,0
10851,2007,Mario Henderson,OT,6,7,302,0,0,5.11,0,0,4.87,0,28.5,109,20,3,Florida State,27(91),27,91,Mario,Henderson,79,0
11132,2006,Joe Toledo,OT,6,6,337,0,0,5.11,0,0,0,0,0,0,32,4,Washington,17(114),17,114,Joe,Toledo,78,0
11696,2004,Kelly Butler,OT,6,8,324,0,0,5.11,0,0,4.96,0,30.5,105,0,6,Purdue,7(172),7,172,Kelly,Butler,80,0
12453,2001,Tom Ashworth,OG,6,6,293,0,0,5.11,0,0,4.87,0,33.5,109,20,0,,,0,0,Tom,Ashworth,78,0
14747,2014,Wesley Johnson,OT,6,5,297,0,0,5.11,0,0,4.64,7.4,29,111,26,0,Vanderbilt,0,0,0,Wesley,Johnson,77,0
9293,2012,Rennie Moore,DT,6,3,268,0,0,5.12,0,0,4.53,0,30,109,21,0,,,0,0,Rennie,Moore,75,0
9656,2011,Kris ODowd,OC,6,4,304,32.5,9.5,5.12,0,0,4.59,0,32.5,105,31,0,,,0,0,Kris,ODowd,76,0
9672,2011,Mike Pouncey,OG,6,5,303,32.25,9.75,5.12,0,0,4.64,0,25,96,0,1,Florida,15(15),15,15,Mike,Pouncey,77,0
9676,2011,Julian Vandervelde,OG,6,2,301,32.75,9.625,5.12,0,0,4.59,0,31,104,23,5,Iowa,30(161),30,161,Julian,Vandervelde,74,0
9725,2011,Ryan Colburn,QB,6,3,233,30,9.5,5.12,0,0,4.28,0,0,0,0,0,,,0,0,Ryan,Colburn,75,0
9728,2011,Nathan Enderle,QB,6,4,240,31.25,9.875,5.12,0,0,4.46,0,25.5,102,0,5,Idaho,29(160),29,160,Nathan,Enderle,76,0
9912,2010,Brian Price,DT,6,1,303,32.25,9.5,5.12,0,0,0,0,28.5,96,34,2,UCLA,3(35),3,35,Brian,Price,73,0
9917,2010,Torell Troup,DT,6,3,314,34,9.875,5.12,0,0,4.73,0,29,98,34,2,UCF,9(41),9,41,Torell,Troup,75,0
9967,2010,Chris DeGeare,OG,6,4,325,34,9.75,5.12,0,0,4.9,0,32.5,103,27,5,Wake Forest,30(161),30,161,Chris,DeGeare,76,0
9973,2010,Alex Parsons,OG,6,4,309,31.75,10,5.12,0,0,0,0,27,99,23,0,,,0,0,Alex,Parsons,76,0
10198,2009,Marlon Favorite,DT,6,1,317,0,0,5.12,0,0,0,0,0,0,26,0,,,0,0,Marlon,Favorite,73,0
10201,2009,SammieLee Hill,DT,6,4,329,0,0,5.12,0,0,4.97,0,28,109,27,0,,,0,0,SammieLee,Hill,76,0
10213,2009,B.J. Raji,DT,6,2,337,0,0,5.12,0,0,4.69,0,32,103,33,1,Boston College,9(9),9,9,B.J.,Raji,74,0
10336,2009,Chase Holbrook,QB,6,4,242,0,0,5.12,0,0,4.65,0,27,108,0,0,,,0,0,Chase,Holbrook,76,0
10760,2007,Clifton Ryan,DT,6,2,305,0,0,5.12,0,0,4.69,0,26.5,102,25,5,Michigan State,17(154),17,154,Clifton,Ryan,74,0
10881,2007,Josh Swogger,QB,6,5,237,0,0,5.12,0,0,4.76,0,28.5,107,0,0,,,0,0,Josh,Swogger,77,0
11038,2006,Montavious Stanley,DT,6,2,313,0,0,5.12,0,0,4.62,0,29,0,0,6,Louisville,13(182),13,182,Montavious,Stanley,74,0
11079,2006,Will Montgomery,OC,6,3,312,0,0,5.12,0,0,4.43,0,29.5,104,35,7,Virginia Tech,26(234),26,234,Will,Montgomery,75,0
11133,2006,Michael Toudouze,OT,6,6,303,0,0,5.12,0,0,4.71,0,26.5,100,23,5,TCU,29(162),29,162,Michael,Toudouze,78,0
11144,2006,Bruce Eugene,QB,6,1,260,0,0,5.12,0,0,4.78,0,27.5,94,0,0,,,0,0,Bruce,Eugene,73,41
11310,2005,Lorenzo Alexander,DT,6,2,289,0,0,5.12,0,0,4.55,0,29.5,0,28,0,,,0,0,Lorenzo,Alexander,74,0
11317,2005,Eric Coleman,DT,6,5,288,0,0,5.12,0,0,4.73,0,33,118,27,0,,,0,0,Eric,Coleman,77,0
11379,2005,Dylan Gandy,OG,6,3,304,0,0,5.12,0,0,4.51,0,29.5,100,0,4,Texas Tech,28(129),28,129,Dylan,Gandy,75,0
11407,2005,Anthony Alabi,OT,6,5,310,0,0,5.12,0,0,4.6,0,32.5,105,18,5,TCU,26(162),26,162,Anthony,Alabi,77,0
11594,2004,Mondre Dickerson,DT,6,4,316,0,0,5.12,0,0,0,0,27,106,29,0,,,0,0,Mondre,Dickerson,76,0
11596,2004,Dwan Edwards,DT,6,3,313,0,0,5.12,0,0,4.68,0,28,105,25,2,Oregon State,19(51),19,51,Dwan,Edwards,75,0
12715,2000,Brad Meester,OC,6,4,298,0,0,5.12,0,0,4.43,0,34,110,25,2,Northern Iowa,29(60),29,60,Brad,Meester,76,0
12907,1999,Antonio Cochran,DE,6,4,297,0,0,5.12,0,0,4.55,0,33,112,19,4,Georgia,20(115),20,115,Antonio,Cochran,76,0
12956,1999,Larry Smith,DT,6,5,288,0,0,5.12,0,0,4.39,0,30,111,22,2,Florida State,25(56),25,56,Larry,Smith,77,0
13004,1999,Courtney Ledyard,ILB,6,2,250,0,0,5.12,0,0,4.24,0,34.5,115,20,0,,,0,0,Courtney,Ledyard,74,0
13092,1999,Kris Farris,OT,6,8,313,0,0,5.12,0,0,4.76,0,24,95,20,3,UCLA,13(74),13,74,Kris,Farris,80,0
13111,1999,Matt Stinchcomb,OT,6,6,306,0,0,5.12,0,0,4.54,0,29,105,29,1,Georgia,18(18),18,18,Matt,Stinchcomb,78,0
13132,1999,Brock Huard,QB,6,5,227,0,0,5.12,0,0,4.44,0,30.5,107,0,3,Washington,16(77),16,77,Brock,Huard,77,25
10580,2008,Chris Williams,OT,6,6,315,0,0,5.13,0,0,4.85,0,25,103,21,1,Vanderbilt,14(14),14,14,Chris,Williams,78,0
10802,2007,Doug Datish,OC,6,4,302,0,0,5.13,0,0,4.65,0,26,102,31,6,Ohio State,24(198),24,198,Doug,Datish,76,0
10821,2007,Dan Santucci,OG,6,4,301,0,0,5.13,0,0,4.74,0,29,102,23,7,Notre Dame,20(230),20,230,Dan,Santucci,76,0
11034,2006,Haloti Ngata,DT,6,4,338,0,0,5.13,0,0,4.69,0,31.5,110,37,1,Oregon,12(12),12,12,Haloti,Ngata,76,0
11077,2006,Greg Eslinger,OC,6,3,292,0,0,5.13,0,0,4.69,0,30,101,28,6,Minnesota,29(198),29,198,Greg,Eslinger,75,0
11863,2003,Anthony Adams,DT,6,1,299,0,0,5.13,0,0,4.59,0,30.5,109,0,2,Penn State,25(57),25,57,Anthony,Adams,73,0
12188,2002,Jonathan Goodwin,OG,6,3,318,0,0,5.13,0,0,0,0,0,0,0,5,Michigan,19(154),19,154,Jonathan,Goodwin,75,0
12417,2001,Marcus Stroud,DT,6,6,321,0,0,5.13,0,0,4.75,0,30,110,21,1,Georgia,13(13),13,13,Marcus,Stroud,78,0
12452,2001,Dominic Raiola,OC,6,2,307,0,0,5.13,0,0,4.35,0,33,108,29,2,Nebraska,19(50),19,50,Dominic,Raiola,74,0
12498,2001,Ryan Diem,OT,6,7,338,0,0,5.13,0,0,4.46,0,34,102,0,4,Northern Illinois,23(118),23,118,Ryan,Diem,79,0
12658,2000,Quinton Reese,DE,6,4,283,0,0,5.13,0,0,4.68,0,30,101,18,6,Auburn,15(181),15,181,Quinton,Reese,76,0
12677,2000,Richard Seals,DT,6,2,316,0,0,5.13,0,0,4.6,0,28.5,102,24,7,Utah,12(218),12,218,Richard,Seals,74,0
12962,1999,Daren Yancey,DT,6,6,303,0,0,5.13,0,0,0,0,26.5,97,0,6,Brigham Young,19(188),19,188,Daren,Yancey,78,0
13025,1999,Craig Page,OC,6,3,295,0,0,5.13,0,0,4.51,0,32,117,38,0,,,0,0,Craig,Page,75,0
13140,1999,Ted White,QB,6,3,226,0,0,5.13,0,0,4.51,0,30.5,106,0,0,,,0,0,Ted,White,75,12
14732,2014,Gabe Ikard,C,6,4,304,0,0,5.13,0,0,4.37,7.3,26,103,22,0,Oklahoma,0,0,0,Gabe,Ikard,76,0
8993,2013,Josh Boyd,DT,6,3,310,32,9.25,5.14,0,1.67,4.64,7.16,26.5,104,32,5,Mississippi State,34(167),34,167,Josh,Boyd,75,0
9087,2013,Reid Fragel,OT,6,8,308,33,10.625,5.14,0,1.76,4.68,7.62,30,113,33,7,Ohio State,34(240),34,240,Reid,Fragel,80,0
9098,2013,Justin Pugh,OT,6,4,307,32,10.25,5.14,0,1.67,4.63,7.45,28.5,103,0,1,Syracuse,19(19),19,19,Justin,Pugh,76,0
9413,2012,Nick Foles,QB,6,5,243,0,0,5.14,0,0,0,0,30.5,112,0,3,Arizona,25(88),25,88,Nick,Foles,77,29
9638,2011,Jeremy Beal,ILB,6,2,262,33.125,9.875,5.14,0,0,4.46,0,28.5,106,22,7,Oklahoma,44(247),44,247,Jeremy,Beal,74,0
10258,2009,Jonathan Luigs,OC,6,4,301,0,0,5.14,0,0,4.79,0,31,99,26,4,Arkansas,6(106),6,106,Jonathan,Luigs,76,0
10308,2009,Eben Britton,OT,6,6,309,0,0,5.14,0,0,4.91,0,28.5,100,24,2,Arizona,7(39),7,39,Eben,Britton,78,31
10478,2008,Nick Hayden,DT,6,4,291,0,0,5.14,0,0,4.54,0,27,108,34,6,Wisconsin,15(181),15,181,Nick,Hayden,76,0
10562,2008,Gosder Cherilus,OT,6,7,314,0,0,5.14,0,0,4.82,0,23,102,24,1,Boston College,17(17),17,17,Gosder,Cherilus,79,0
11029,2006,Marcus Green,DT,6,1,295,0,0,5.14,0,0,4.88,0,31,108,33,0,,,0,0,Marcus,Green,73,0
11715,2004,Travelle Wharton,OT,6,4,312,0,0,5.14,0,0,4.63,0,31.5,105,0,3,South Carolina,31(94),31,94,Travelle,Wharton,76,0
11939,2003,Sean Mahan,OG,6,3,301,0,0,5.14,0,0,4.77,0,30,105,30,5,Notre Dame,33(168),33,168,Sean,Mahan,75,0
11971,2003,Scott Kooistra,OT,6,6,316,0,0,5.14,0,0,4.62,0,31,103,28,7,North Carolina State,1(215),1,215,Scott,Kooistra,78,0
11983,2003,Wade Smith,OT,6,4,296,0,0,5.14,0,0,4.75,0,32.5,114,24,3,Memphis,14(78),14,78,Wade,Smith,76,0
11985,2003,Seth Wand,OT,6,7,325,0,0,5.14,0,0,4.5,0,31.5,107,20,3,Northwest Missouri State,11(75),11,75,Seth,Wand,79,0
12948,1999,Steve Konopka,DT,6,4,298,0,0,5.14,0,0,4.55,0,27,106,21,0,,,0,0,Steve,Konopka,76,0
13031,1999,Damien Woody,OC,6,3,328,0,0,5.14,0,0,4.99,0,28.5,100,26,1,Boston College,17(17),17,17,Damien,Woody,75,0
9006,2013,Akeem Spence,DT,6,1,307,33.5,10,5.15,0,1.67,4.72,7.82,30,107,37,4,Illinois,3(100),3,100,Akeem,Spence,73,0
9336,2012,Cordy Glenn,OG,6,5,345,35.75,10.125,5.15,0,0,5,8.13,23,93,31,2,Georgia,9(41),9,41,Cordy,Glenn,77,0
9920,2010,Al Woods,DT,6,4,309,36,11,5.15,0,0,4.67,0,37,109,0,4,LSU,25(123),25,123,Al,Woods,76,0
9961,2010,Matt Tennant,OC,6,5,300,32.25,9.5,5.15,0,0,4.62,0,25,98,27,5,Boston College,27(158),27,158,Matt,Tennant,77,0
9965,2010,Dorian Brooks,OG,6,2,306,33.75,10,5.15,0,0,4.66,0,23,100,26,0,,,0,0,Dorian,Brooks,74,0
10019,2010,John Jerry,OT,6,6,328,34,9.75,5.15,0,0,4.69,0,27.5,101,0,3,Mississippi,9(73),9,73,John,Jerry,78,0
10453,2008,Joe Clermond,DE,6,2,249,0,0,5.15,0,0,4.73,0,25.5,107,20,0,,,0,0,Joe,Clermond,74,0
10753,2007,Antonio Johnson,DT,6,3,310,0,0,5.15,0,0,4.49,0,29,108,28,5,Mississippi State,15(152),15,152,Antonio,Johnson,75,0
10756,2007,Brandon Mebane,DT,6,1,309,0,0,5.15,0,0,4.65,0,24,106,24,3,California,21(85),21,85,Brandon,Mebane,73,0
11033,2006,John McCargo,DT,6,2,302,0,0,5.15,0,0,4.49,0,30.5,110,25,1,North Carolina State,26(26),26,26,John,McCargo,74,0
11091,2006,Isaac Sowells,OG,6,4,324,0,0,5.15,0,0,5.02,0,28.5,101,20,4,Indiana,15(112),15,112,Isaac,Sowells,76,0
11385,2005,Doug Nienhuis,OG,6,6,307,0,0,5.15,0,0,4.52,0,29.5,99,22,7,Oregon State,40(254),40,254,Doug,Nienhuis,78,0
11601,2004,Rodney Leslie,DT,6,3,309,0,0,5.15,0,0,0,0,0,0,31,0,,,0,0,Rodney,Leslie,75,0
11875,2003,Terrance Martin,DT,6,3,299,0,0,5.15,0,0,0,0,0,0,30,0,,,0,0,Terrance,Martin,75,0
12120,2002,Chad Beasley,DT,6,6,303,0,0,5.15,0,0,4.6,0,31.5,104,27,7,Virginia Tech,7(218),7,218,Chad,Beasley,78,0
12463,2001,Steve Hutchinson,OG,6,5,315,0,0,5.15,0,0,4.74,0,33.5,106,31,1,Michigan,17(17),17,17,Steve,Hutchinson,77,0
12722,2000,Travis Claridge,OG,6,5,303,0,0,5.15,0,0,4.86,0,31.5,100,29,2,USC,6(37),6,37,Travis,Claridge,77,0
12949,1999,Kevin Landolt,DT,6,5,298,0,0,5.15,0,0,4.27,0,27,111,17,4,West Virginia,26(121),26,121,Kevin,Landolt,77,0
13101,1999,Dan Lauta,OT,6,4,301,0,0,5.15,0,0,4.54,0,26,101,26,0,,,0,0,Dan,Lauta,76,0
14713,2014,Jonotthan Harrison,C,6,3,304,0,0,5.15,0,0,4.86,7.97,27,113,27,0,Florida,0,0,0,Jonotthan,Harrison,75,0
9916,2010,Cam Thomas,DT,6,4,330,34.75,10.5,5.16,0,0,4.78,0,29,102,31,5,North Carolina,15(146),15,146,Cam,Thomas,76,0
10306,2009,Alex Boone,OT,6,7,328,0,0,5.16,0,0,4.69,0,27.5,103,33,0,,,0,0,Alex,Boone,79,0
10530,2008,Chilo Rachal,OG,6,5,315,0,0,5.16,0,0,5.14,0,25.5,108,28,2,USC,8(39),8,39,Chilo,Rachal,77,0
11138,2006,Andrew Whitworth,OT,6,7,334,0,0,5.16,0,0,4.84,0,30.5,112,28,2,LSU,23(55),23,55,Andrew,Whitworth,79,0
11604,2004,Junior Siavii,DT,6,5,344,0,0,5.16,0,0,4.84,0,24.5,93,31,2,Oregon,4(36),4,36,Junior,Siavii,77,0
11641,2004,Jake Grove,OC,6,4,303,0,0,5.16,0,0,0,0,0,0,31,2,Virginia Tech,13(45),13,45,Jake,Grove,76,0
11660,2004,Sean Locklear,OG,6,4,308,0,0,5.16,0,0,4.61,0,29,100,27,3,North Carolina State,21(84),21,84,Sean,Locklear,76,0
11878,2003,Ian Scott,DT,6,3,312,0,0,5.16,0,0,5,0,28.5,99,28,4,Florida,19(116),19,116,Ian,Scott,75,0
11922,2003,Ben Claxton,OC,6,3,301,0,0,5.16,0,0,4.69,0,27,102,0,5,Mississippi,22(157),22,157,Ben,Claxton,75,0
11973,2003,Pete Lougheed,OT,6,5,300,0,0,5.16,0,0,4.51,0,28.5,93,20,0,,,0,0,Pete,Lougheed,77,0
11986,2003,Reggie Wells,OT,6,3,300,0,0,5.16,0,0,4.56,0,29,104,23,6,Clarion,4(177),4,177,Reggie,Wells,75,0
11990,2003,Josh Blankenship,QB,6,2,211,0,0,5.16,0,0,4.42,0,28.5,103,0,0,,,0,0,Josh,Blankenship,74,24
12381,2001,Anthony Herron,DE,6,3,280,0,0,5.16,0,0,4.43,0,36,114,26,0,,,0,0,Anthony,Herron,75,0
12468,2001,Dennis Norman,OG,6,4,305,0,0,5.16,0,0,4.72,0,35,107,25,7,Princeton,22(222),22,222,Dennis,Norman,76,0
12504,2001,Kendrick Rogers,OT,6,5,311,0,0,5.16,0,0,0,0,0,0,23,0,,,0,0,Kendrick,Rogers,77,0
12663,2000,Chris Combs,DT,6,5,286,0,0,5.16,0,0,0,0,0,0,22,6,Duke,7(173),7,173,Chris,Combs,77,0
12721,2000,Cooper Carlisle,OG,6,6,297,0,0,5.16,0,0,4.48,0,31,100,28,4,Florida,18(112),18,112,Cooper,Carlisle,78,0
12739,2000,Ryan Tujague,OG,6,5,297,0,0,5.16,0,0,4.95,0,27,96,21,0,,,0,0,Ryan,Tujague,77,0
12945,1999,Chris Hood,DT,6,1,281,0,0,5.16,0,0,4.8,0,26,100,17,0,,,0,0,Chris,Hood,73,0
12947,1999,Garrett Johnson,DT,6,3,286,0,0,5.16,0,0,4.45,0,28,104,22,0,,,0,0,Garrett,Johnson,75,0
14694,2014,Zach Fulton,OG,6,5,316,0,0,5.16,0,0,5.16,7.87,24.5,98,25,0,Tennessee,0,0,0,Zach,Fulton,77,0
14784,2014,Eathyn Manumaleuna,DE,6,2,296,0,0,5.16,0,0,0,7.78,28,101,29,0,BYU,0,0,0,Eathyn,Manumaleuna,74,0
14896,2014,Billy Turner,OT,6,5,315,0,0,5.16,0,0,4.71,7.92,28,108,25,0,North Dakota St.,0,0,0,Billy,Turner,77,0
9101,2013,Ricky Wagner,OT,6,6,308,34,9.875,5.17,0,1.77,4.91,7.94,31.5,101,20,5,Wisconsin,35(168),35,168,Ricky,Wagner,78,0
9284,2012,Marcus Forston,DT,6,1,301,0,0,5.17,0,0,4.79,7.64,28,105,35,0,,,0,0,Marcus,Forston,73,0
10524,2008,Branden Albert,OG,6,6,309,0,0,5.17,0,0,4.78,0,26,111,23,1,Virginia,15(15),15,15,Branden,Albert,78,0
10745,2007,Jay Alford,DT,6,4,304,0,0,5.17,0,0,4.83,0,25.5,103,0,3,Penn State,17(81),17,81,Jay,Alford,76,0
11598,2004,Cedric Hilliard,DT,6,1,307,0,0,5.17,0,0,4.79,0,29,110,26,0,,,0,0,Cedric,Hilliard,73,0
11697,2004,Marko Cavka,OT,6,7,294,0,0,5.17,0,0,4.4,0,27.5,107,27,6,Sacramento State,13(178),13,178,Marko,Cavka,79,0
11865,2003,Nick Eason,DT,6,3,301,0,0,5.17,0,0,0,0,0,102,29,4,Clemson,17(114),17,114,Nick,Eason,75,0
12509,2001,Kenyatta Walker,OT,6,5,311,0,0,5.17,0,0,4.66,0,31.5,109,24,1,Florida,14(14),14,14,Kenyatta,Walker,77,0
13024,1999,Jeremy Offutt,OC,6,5,310,0,0,5.17,0,0,4.77,0,26,100,20,0,,,0,0,Jeremy,Offutt,77,0
13045,1999,Robert Hunt,OG,6,3,291,0,0,5.17,0,0,4.66,0,24,94,23,7,Virginia,20(226),20,226,Robert,Hunt,75,0
14879,2014,James Stone,C,6,4,306,0,0,5.17,0,0,4.63,8.16,27.5,105,22,0,Tennessee,0,0,0,James,Stone,76,0
9283,2012,Hebron Fangupo,DT,6,1,323,0,0,5.18,0,0,4.62,0,31,99,36,0,,,0,0,Hebron,Fangupo,73,0
9652,2011,Brandon Fusco,OC,6,4,306,33.75,10,5.18,0,0,4.43,0,28.5,108,26,6,Slippery Rock,7(172),7,172,Brandon,Fusco,76,0
9658,2011,Zach Williams,OC,6,3,309,33.25,9.5,5.18,0,0,4.62,0,30,103,28,0,,,0,0,Zach,Williams,75,0
9674,2011,Stephen Schilling,OG,6,4,308,32.75,9.625,5.18,0,0,4.62,0,25.5,98,30,0,,,0,0,Stephen,Schilling,76,0
9705,2011,Gabe Carimi,OT,6,7,314,35,10.375,5.18,0,0,0,0,31.5,109,29,1,Wisconsin,29(29),29,29,Gabe,Carimi,79,0
9716,2011,DeMarcus Love,OT,6,4,315,35.25,9.5,5.18,0,0,4.84,0,26.5,97,27,6,Arkansas,3(168),3,168,DeMarcus,Love,76,0
9720,2011,Derek Sherrod,OT,6,5,321,35.375,11,5.18,0,0,4.63,0,28,97,23,1,Mississippi State,32(32),32,32,Derek,Sherrod,77,0
10021,2010,Russell Okung,OT,6,5,307,36,10.5,5.18,0,0,0,0,0,0,38,1,Oklahoma State,6(6),6,6,Russell,Okung,77,0
10025,2010,Ed Wang,OT,6,5,314,33.75,10.25,5.18,0,0,4.7,0,27,96,29,0,,,0,0,Ed,Wang,77,0
10204,2009,Ricky Jean Francois,DT,6,3,295,0,0,5.18,0,0,0,0,26,0,25,0,,,0,0,Ricky,Jean,75,0
10317,2009,Eugene Monroe,OT,6,5,309,0,0,5.18,0,0,4.79,0,28.5,110,23,1,Virginia,8(8),8,8,Eugene,Monroe,77,24
10762,2007,Marcus Thomas,DT,6,3,314,0,0,5.18,0,0,0,0,0,0,27,4,Florida,22(121),22,121,Marcus,Thomas,75,0
10764,2007,Tank Tyler,DT,6,2,306,0,0,5.18,0,0,0,0,28.5,0,42,0,,,0,0,Tank,Tyler,74,0
10816,2007,Ben Grubbs,OG,6,3,311,0,0,5.18,0,0,4.72,0,26.5,103,29,1,Auburn,29(29),29,29,Ben,Grubbs,75,0
